transaction_id,complaint_id,sender_account,receiver_account,amount,transaction_time,transaction_type,transaction_status
TXN86944,CC1519,ACC101299,ACC101800,58327.26,2026-04-14 16:26:57,IMPS,Pending
TXN86945,CC1631,ACC101569,ACC101832,43514.8,2025-08-14 18:19:47,Card Payment,Failed
TXN86946,CC1830,ACC101008,ACC100380,6450.14,2025-02-22 06:57:20,NEFT,Completed
TXN86947,CC1064,ACC100620,ACC101107,192354.13,2025-04-09 03:53:52,RTGS,Reversed
TXN86948,CC1542,ACC101296,ACC100183,48858.47,2026-07-01 18:46:14,NEFT,Completed
TXN86949,CC1217,ACC101073,ACC100882,40181.59,2025-10-23 18:08:13,RTGS,Pending
TXN86950,CC1763,ACC100571,ACC101244,39768.51,2025-04-25 01:58:17,UPI,Reversed
TXN86951,CC1408,ACC100382,ACC101651,183662.26,2025-12-07 22:57:06,UPI,Pending
TXN86952,CC1666,ACC100014,ACC101920,157239.64,2025-03-14 13:17:53,UPI,Failed
TXN86953,CC1027,ACC100467,ACC101257,139949.56,2026-02-14 04:07:07,ATM Withdrawal,Completed
TXN86954,CC1448,ACC101256,ACC100076,55675.16,2026-05-31 18:05:06,RTGS,Pending
TXN86955,CC1072,ACC101247,ACC101850,115505.43,2025-04-25 05:00:24,NEFT,Failed
TXN86956,CC1955,ACC100589,ACC100131,105863.43,2025-01-22 02:42:57,IMPS,Reversed
TXN86957,CC1750,ACC100598,ACC101371,16273.15,2025-01-19 19:39:23,IMPS,Failed
TXN86958,CC1396,ACC101080,ACC101693,17792.55,2025-08-23 08:14:04,RTGS,Pending
TXN86959,CC1854,ACC100377,ACC101232,44830.31,2025-04-07 08:37:14,ATM Withdrawal,Pending
TXN86960,CC1917,ACC101506,ACC101060,129414.65,2025-06-10 06:23:45,ATM Withdrawal,Reversed
TXN86961,CC1249,ACC100568,ACC101826,142363.46,2025-06-21 13:10:46,RTGS,Reversed
TXN86962,CC1107,ACC101835,ACC101217,152682.14,2025-08-28 18:06:26,RTGS,Pending
TXN86963,CC1455,ACC101381,ACC101833,181653.09,2026-03-29 23:59:12,UPI,Reversed
TXN86964,CC1719,ACC100277,ACC101384,50766.63,2025-01-11 07:25:18,ATM Withdrawal,Completed
TXN86965,CC1013,ACC101813,ACC101410,33446.74,2025-12-30 21:18:00,IMPS,Failed
TXN86966,CC1924,ACC101788,ACC101522,191200.37,2026-01-26 21:59:29,IMPS,Failed
TXN86967,CC1969,ACC100133,ACC101008,29622.45,2026-05-27 22:20:48,NEFT,Pending
TXN86968,CC1592,ACC100232,ACC100270,41033.54,2026-01-28 10:47:21,IMPS,Failed
TXN86969,CC1265,ACC100223,ACC100534,117528.09,2025-01-05 00:04:47,RTGS,Completed
TXN86970,CC1224,ACC101901,ACC101148,36890.72,2025-01-13 07:03:37,NEFT,Pending
TXN86971,CC1984,ACC101379,ACC101039,45169.44,2025-11-13 06:24:17,RTGS,Failed
TXN86972,CC1393,ACC100870,ACC100411,5158.88,2025-02-15 12:27:36,RTGS,Completed
TXN86973,CC1955,ACC101535,ACC100588,154777.11,2025-10-05 00:59:25,IMPS,Failed
TXN86974,CC1319,ACC100836,ACC101743,74076.66,2025-12-06 14:06:31,Card Payment,Pending
TXN86975,CC1712,ACC100475,ACC100104,3022.91,2025-05-21 16:32:12,RTGS,Pending
TXN86976,CC1934,ACC101099,ACC100547,161307.52,2025-12-06 10:48:56,UPI,Reversed
TXN86977,CC1318,ACC101723,ACC101321,162996.37,2026-06-12 04:55:34,UPI,Pending
TXN86978,CC1729,ACC101000,ACC101983,116312.48,2025-10-08 08:01:03,UPI,Completed
TXN86979,CC1004,ACC101811,ACC100674,86962.89,2026-08-14 15:30:38,UPI,Pending
TXN86980,CC1962,ACC101964,ACC101482,86731.99,2025-09-21 19:24:19,RTGS,Pending
TXN86981,CC1998,ACC101372,ACC100314,167099.45,2025-04-28 12:37:26,Card Payment,Pending
TXN86982,CC1712,ACC101025,ACC100886,112970.21,2026-08-21 14:52:37,NEFT,Failed
TXN86983,CC1513,ACC101781,ACC101919,64288.89,2026-03-19 06:54:23,IMPS,Pending
TXN86984,CC1132,ACC101649,ACC101825,133352.91,2025-03-28 10:08:49,Card Payment,Reversed
TXN86985,CC1035,ACC100738,ACC101410,198675.13,2026-08-31 09:35:04,RTGS,Reversed
TXN86986,CC1327,ACC101086,ACC100245,199027.54,2025-02-06 02:47:23,RTGS,Failed
TXN86987,CC1471,ACC100737,ACC100131,36330.82,2026-01-16 15:15:30,Card Payment,Failed
TXN86988,CC1524,ACC101679,ACC100078,140945.83,2025-05-31 00:51:43,NEFT,Pending
TXN86989,CC1876,ACC101999,ACC101062,99088.25,2025-02-22 14:33:49,ATM Withdrawal,Reversed
TXN86990,CC1732,ACC100139,ACC100981,105564.62,2025-08-29 04:42:56,NEFT,Failed
TXN86991,CC1682,ACC100119,ACC101226,141078.83,2026-01-13 23:52:23,IMPS,Pending
TXN86992,CC1163,ACC100365,ACC101929,29523.81,2025-09-06 22:08:25,UPI,Completed
TXN86993,CC1465,ACC101847,ACC100736,57587.11,2026-02-07 19:46:45,ATM Withdrawal,Pending
TXN86994,CC1172,ACC100124,ACC101872,180908.0,2026-08-12 20:05:08,RTGS,Pending
TXN86995,CC1214,ACC100637,ACC101132,38081.62,2025-02-08 23:26:05,Card Payment,Failed
TXN86996,CC1789,ACC100680,ACC100831,139222.51,2026-05-11 04:28:32,RTGS,Reversed
TXN86997,CC1202,ACC100048,ACC100275,141583.78,2025-08-04 21:47:37,RTGS,Failed
TXN86998,CC1492,ACC101429,ACC100906,16361.39,2026-02-08 15:14:13,Card Payment,Completed
TXN86999,CC1638,ACC100316,ACC100251,48934.86,2026-03-30 01:07:33,NEFT,Pending
TXN87000,CC1498,ACC100538,ACC100023,181990.31,2025-07-18 03:27:37,RTGS,Reversed
TXN87001,CC1818,ACC100550,ACC100496,52433.54,2026-07-06 16:07:48,RTGS,Reversed
TXN87002,CC1668,ACC100879,ACC101706,135232.96,2026-01-16 02:23:57,UPI,Pending
TXN87003,CC1100,ACC101048,ACC100822,189144.53,2025-12-15 19:35:08,UPI,Failed
TXN87004,CC1120,ACC100748,ACC100173,95323.75,2025-09-09 16:26:05,ATM Withdrawal,Completed
TXN87005,CC1562,ACC100717,ACC100617,184001.13,2025-08-17 01:12:09,RTGS,Pending
TXN87006,CC1379,ACC100661,ACC100676,118198.2,2026-01-05 06:38:28,NEFT,Completed
TXN87007,CC1788,ACC101810,ACC101447,150239.26,2025-11-29 13:01:00,Card Payment,Reversed
TXN87008,CC1726,ACC101542,ACC101968,59118.09,2025-05-24 00:38:11,NEFT,Failed
TXN87009,CC1582,ACC101008,ACC101657,49738.46,2026-03-01 14:51:03,IMPS,Completed
TXN87010,CC1044,ACC100797,ACC101447,161422.74,2025-04-13 23:48:05,Card Payment,Pending
TXN87011,CC1647,ACC101660,ACC100009,45179.38,2025-06-16 06:42:10,NEFT,Failed
TXN87012,CC1727,ACC100625,ACC100459,40164.08,2026-05-21 23:58:16,RTGS,Pending
TXN87013,CC1839,ACC100881,ACC101438,169373.08,2026-02-13 01:50:08,IMPS,Reversed
TXN87014,CC1722,ACC100639,ACC101807,20419.25,2025-06-26 02:54:25,NEFT,Pending
TXN87015,CC1257,ACC100644,ACC101196,181650.46,2025-07-11 05:14:58,ATM Withdrawal,Reversed
TXN87016,CC1147,ACC100571,ACC101414,189406.42,2025-09-26 06:36:27,Card Payment,Completed
TXN87017,CC1612,ACC101850,ACC101206,76291.02,2025-02-25 14:37:12,ATM Withdrawal,Completed
TXN87018,CC1005,ACC100717,ACC101950,19586.41,2025-02-01 23:29:04,Card Payment,Completed
TXN87019,CC1960,ACC101978,ACC101088,165644.67,2026-02-27 11:12:44,RTGS,Failed
TXN87020,CC1749,ACC101353,ACC100130,154856.87,2025-07-25 20:54:09,UPI,Pending
TXN87021,CC1572,ACC100468,ACC101340,74729.45,2025-10-06 04:41:17,Card Payment,Failed
TXN87022,CC1010,ACC101443,ACC100164,64188.47,2025-06-24 22:46:43,ATM Withdrawal,Completed
TXN87023,CC1055,ACC101490,ACC101664,83662.63,2026-06-24 13:07:40,RTGS,Reversed
TXN87024,CC1674,ACC100936,ACC101627,118025.37,2025-08-05 21:11:17,IMPS,Reversed
TXN87025,CC1705,ACC100545,ACC101240,172550.5,2026-06-20 18:27:12,ATM Withdrawal,Reversed
TXN87026,CC1522,ACC100023,ACC100212,37358.36,2026-03-08 12:36:46,ATM Withdrawal,Pending
TXN87027,CC1852,ACC100111,ACC100070,64384.34,2026-04-02 12:17:57,NEFT,Failed
TXN87028,CC1633,ACC100558,ACC100629,28815.91,2026-07-30 05:53:34,UPI,Pending
TXN87029,CC1159,ACC100691,ACC100745,16933.65,2025-06-12 12:25:50,Card Payment,Completed
TXN87030,CC1496,ACC101328,ACC101100,36803.92,2026-03-26 05:38:29,NEFT,Completed
TXN87031,CC1245,ACC100889,ACC101261,138294.8,2026-07-25 12:27:01,NEFT,Pending
TXN87032,CC1601,ACC100824,ACC100469,15283.75,2025-12-31 01:07:45,NEFT,Failed
TXN87033,CC1849,ACC100123,ACC100606,195917.98,2025-01-11 23:43:13,RTGS,Completed
TXN87034,CC1909,ACC100984,ACC100856,1305.66,2026-05-15 03:12:58,IMPS,Reversed
TXN87035,CC1492,ACC101727,ACC101277,43703.9,2026-01-23 09:01:16,IMPS,Completed
TXN87036,CC1279,ACC101688,ACC101896,30711.9,2026-07-11 13:51:25,Card Payment,Failed
TXN87037,CC1506,ACC101522,ACC101088,84007.53,2026-01-08 22:37:43,RTGS,Pending
TXN87038,CC1015,ACC101439,ACC101427,15651.95,2025-06-02 04:24:38,RTGS,Completed
TXN87039,CC1333,ACC100500,ACC101348,65005.45,2025-07-22 03:32:30,UPI,Failed
TXN87040,CC1771,ACC100083,ACC101272,110148.9,2025-06-16 04:04:48,IMPS,Pending
TXN87041,CC1741,ACC100768,ACC101862,124370.1,2025-08-16 05:55:11,RTGS,Completed
TXN87042,CC1724,ACC101598,ACC101816,163737.0,2026-06-18 09:40:01,Card Payment,Reversed
TXN87043,CC1302,ACC101176,ACC100408,106392.42,2025-09-29 02:26:08,NEFT,Pending
TXN87044,CC1329,ACC101325,ACC101545,26999.6,2026-05-27 08:19:56,UPI,Pending
TXN87045,CC1584,ACC100231,ACC101942,39736.59,2025-05-20 04:30:27,UPI,Pending
TXN87046,CC1601,ACC101961,ACC100370,159242.74,2026-07-31 03:59:26,RTGS,Completed
TXN87047,CC1398,ACC100529,ACC101924,43060.29,2026-06-09 11:50:21,Card Payment,Completed
TXN87048,CC1143,ACC101257,ACC101192,101653.77,2026-02-18 22:15:54,UPI,Completed
TXN87049,CC1331,ACC101042,ACC100502,160384.35,2025-01-09 19:28:25,ATM Withdrawal,Completed
TXN87050,CC1805,ACC101350,ACC100607,187713.06,2025-07-24 10:01:31,IMPS,Pending
TXN87051,CC1982,ACC101535,ACC100224,109735.08,2026-07-04 10:56:39,NEFT,Reversed
TXN87052,CC1471,ACC100741,ACC100492,44003.55,2025-09-21 20:02:36,RTGS,Pending
TXN87053,CC1932,ACC101676,ACC100396,182055.32,2025-09-30 21:40:47,NEFT,Pending
TXN87054,CC1872,ACC101474,ACC100671,174628.7,2026-02-07 18:48:33,RTGS,Failed
TXN87055,CC1250,ACC100447,ACC101498,103747.98,2025-01-21 05:20:57,RTGS,Reversed
TXN87056,CC1766,ACC100184,ACC101360,182610.76,2026-04-30 17:00:52,IMPS,Reversed
TXN87057,CC1258,ACC101544,ACC100634,110603.27,2026-02-21 15:50:35,Card Payment,Reversed
TXN87058,CC1528,ACC101224,ACC100350,79953.25,2026-05-28 11:45:20,UPI,Pending
TXN87059,CC1492,ACC101571,ACC101806,11032.56,2025-04-08 03:33:45,NEFT,Reversed
TXN87060,CC1058,ACC100810,ACC101947,192901.19,2026-05-24 00:50:44,Card Payment,Failed
TXN87061,CC1345,ACC100631,ACC100732,82203.04,2025-12-11 03:21:17,Card Payment,Completed
TXN87062,CC1858,ACC100570,ACC100361,184369.51,2026-07-06 13:04:19,RTGS,Completed
TXN87063,CC1623,ACC100625,ACC100256,45338.87,2026-07-23 05:09:51,RTGS,Completed
TXN87064,CC1274,ACC101457,ACC100070,17407.82,2025-01-10 03:42:07,ATM Withdrawal,Completed
TXN87065,CC1353,ACC100072,ACC101360,60894.83,2025-11-12 23:10:42,ATM Withdrawal,Completed
TXN87066,CC1430,ACC100625,ACC101953,63791.42,2025-02-05 20:47:33,UPI,Completed
TXN87067,CC1649,ACC101504,ACC100813,140202.93,2025-12-06 11:06:37,IMPS,Pending
TXN87068,CC1409,ACC100390,ACC100598,141931.41,2026-01-01 10:26:23,ATM Withdrawal,Pending
TXN87069,CC1298,ACC101012,ACC100856,111662.71,2025-11-20 17:54:16,RTGS,Reversed
TXN87070,CC1137,ACC100306,ACC100099,74421.2,2025-05-04 21:05:24,UPI,Completed
TXN87071,CC1144,ACC100877,ACC101062,60699.9,2026-08-22 13:30:29,IMPS,Reversed
TXN87072,CC1759,ACC100249,ACC101197,35764.82,2025-05-16 18:52:29,IMPS,Pending
TXN87073,CC1451,ACC100915,ACC100700,69761.0,2026-01-05 21:49:28,ATM Withdrawal,Failed
TXN87074,CC1741,ACC100476,ACC100213,136166.47,2025-07-13 12:24:28,UPI,Completed
TXN87075,CC1410,ACC100337,ACC101657,71970.37,2025-12-10 05:08:38,NEFT,Reversed
TXN87076,CC1171,ACC101767,ACC101812,115095.16,2025-03-25 17:30:40,ATM Withdrawal,Pending
TXN87077,CC1905,ACC101349,ACC101520,128475.53,2026-04-24 10:38:49,NEFT,Reversed
TXN87078,CC1650,ACC100269,ACC100980,71194.85,2025-04-12 06:04:49,RTGS,Reversed
TXN87079,CC1147,ACC101768,ACC100048,94621.91,2025-07-30 16:36:58,RTGS,Reversed
TXN87080,CC1683,ACC100955,ACC101996,134092.29,2025-12-11 09:40:40,UPI,Reversed
TXN87081,CC1600,ACC100533,ACC101862,69453.46,2025-08-06 08:05:06,NEFT,Pending
TXN87082,CC1901,ACC100836,ACC100614,164668.11,2025-07-05 20:52:34,RTGS,Completed
TXN87083,CC1385,ACC101175,ACC100818,91525.37,2025-06-09 23:55:00,IMPS,Failed
TXN87084,CC1472,ACC100630,ACC100012,142487.72,2026-01-15 22:01:14,IMPS,Failed
TXN87085,CC1013,ACC100255,ACC101840,181899.41,2026-02-24 00:20:23,IMPS,Completed
TXN87086,CC1285,ACC101744,ACC100984,101914.43,2026-04-02 21:04:58,NEFT,Pending
TXN87087,CC1492,ACC101495,ACC101525,35686.36,2026-04-26 22:15:23,IMPS,Reversed
TXN87088,CC1853,ACC101780,ACC101063,71874.94,2025-09-17 04:39:26,RTGS,Pending
TXN87089,CC1776,ACC101610,ACC101267,171056.38,2026-08-29 01:39:20,RTGS,Reversed
TXN87090,CC1084,ACC101018,ACC101413,87981.31,2025-09-17 23:06:27,ATM Withdrawal,Reversed
TXN87091,CC1500,ACC100580,ACC101411,55913.2,2026-08-02 19:25:07,Card Payment,Failed
TXN87092,CC1867,ACC100212,ACC101347,130917.0,2025-01-15 00:35:00,RTGS,Failed
TXN87093,CC1972,ACC100418,ACC100745,147415.29,2025-08-22 10:46:48,UPI,Completed
TXN87094,CC1049,ACC100854,ACC101371,167984.77,2025-02-04 23:28:40,IMPS,Completed
TXN87095,CC1253,ACC101850,ACC101472,137341.9,2026-01-11 07:01:02,Card Payment,Reversed
TXN87096,CC1652,ACC100388,ACC100576,17985.91,2025-06-08 15:17:48,Card Payment,Pending
TXN87097,CC1759,ACC100175,ACC100290,107714.64,2025-09-09 06:03:38,RTGS,Pending
TXN87098,CC1809,ACC101922,ACC101077,11427.94,2026-07-16 01:34:31,Card Payment,Failed
TXN87099,CC1790,ACC100387,ACC100930,194601.1,2025-04-20 05:46:26,UPI,Completed
TXN87100,CC1951,ACC100331,ACC101986,184569.67,2026-03-26 08:21:43,ATM Withdrawal,Reversed
TXN87101,CC1076,ACC101687,ACC101070,114175.0,2025-09-21 04:48:01,IMPS,Pending
TXN87102,CC1885,ACC101723,ACC100603,107435.73,2026-04-13 16:08:56,Card Payment,Completed
TXN87103,CC1860,ACC100330,ACC101537,112462.44,2025-12-24 06:49:48,IMPS,Failed
TXN87104,CC1815,ACC100652,ACC100306,31430.25,2025-11-18 06:51:34,RTGS,Completed
TXN87105,CC1240,ACC100017,ACC100357,190784.86,2025-04-15 11:29:49,UPI,Reversed
TXN87106,CC1849,ACC101794,ACC101617,13019.22,2025-12-14 22:19:26,IMPS,Pending
TXN87107,CC1195,ACC101224,ACC100031,152314.52,2025-10-23 09:06:34,RTGS,Completed
TXN87108,CC1455,ACC100144,ACC101698,151008.83,2025-08-01 16:12:53,Card Payment,Failed
TXN87109,CC1069,ACC100533,ACC100894,49733.29,2025-10-25 14:25:23,ATM Withdrawal,Failed
TXN87110,CC1550,ACC101423,ACC101486,147302.69,2025-11-27 09:49:45,Card Payment,Reversed
TXN87111,CC1419,ACC100365,ACC100004,85413.3,2026-08-04 07:45:41,RTGS,Reversed
TXN87112,CC1957,ACC100993,ACC100435,91397.6,2025-07-09 03:45:38,IMPS,Reversed
TXN87113,CC1815,ACC100248,ACC100980,165514.88,2025-07-25 04:50:26,RTGS,Completed
TXN87114,CC1493,ACC100328,ACC101639,134621.85,2026-01-04 11:07:18,RTGS,Failed
TXN87115,CC1023,ACC100255,ACC101112,36702.66,2026-08-23 18:00:39,UPI,Completed
TXN87116,CC1954,ACC100224,ACC100115,34542.42,2025-09-09 18:43:02,UPI,Completed
TXN87117,CC1617,ACC101194,ACC100062,89917.16,2025-08-27 18:17:35,ATM Withdrawal,Pending
TXN87118,CC1313,ACC100001,ACC101766,42875.8,2025-02-07 13:43:00,IMPS,Reversed
TXN87119,CC1856,ACC101784,ACC101736,13593.46,2026-06-30 14:11:51,ATM Withdrawal,Reversed
TXN87120,CC1049,ACC100389,ACC100533,63224.36,2026-01-17 17:53:48,Card Payment,Pending
TXN87121,CC1682,ACC100089,ACC100352,50415.41,2026-02-14 21:49:37,RTGS,Pending
TXN87122,CC1629,ACC101293,ACC101557,180260.3,2026-04-28 09:11:09,RTGS,Reversed
TXN87123,CC1504,ACC101216,ACC101492,102356.97,2025-01-10 09:54:41,NEFT,Completed
TXN87124,CC1282,ACC100658,ACC100420,101880.87,2025-07-21 07:10:05,NEFT,Completed
TXN87125,CC1071,ACC101729,ACC101216,44071.31,2026-01-29 20:32:49,NEFT,Pending
TXN87126,CC1407,ACC100955,ACC101978,35023.65,2025-12-18 13:06:04,ATM Withdrawal,Failed
TXN87127,CC1197,ACC100841,ACC100202,56923.88,2025-12-02 12:08:37,IMPS,Pending
TXN87128,CC1254,ACC100732,ACC100695,188955.13,2025-08-03 02:59:34,Card Payment,Failed
TXN87129,CC1300,ACC101790,ACC100631,141404.98,2026-02-04 19:02:19,ATM Withdrawal,Pending
TXN87130,CC1344,ACC100803,ACC100409,189716.19,2026-05-16 03:52:59,IMPS,Completed
TXN87131,CC1109,ACC101759,ACC101697,94679.77,2025-03-30 01:34:47,IMPS,Reversed
TXN87132,CC1376,ACC100534,ACC100082,79422.18,2025-01-28 01:09:12,RTGS,Reversed
TXN87133,CC1742,ACC100621,ACC101599,17125.73,2025-02-04 15:29:07,RTGS,Pending
TXN87134,CC1084,ACC101456,ACC100047,63891.84,2025-09-08 10:47:50,UPI,Pending
TXN87135,CC1454,ACC100206,ACC101039,47155.43,2025-09-25 18:40:31,Card Payment,Pending
TXN87136,CC1807,ACC100315,ACC101252,20839.79,2026-07-14 01:28:28,ATM Withdrawal,Failed
TXN87137,CC1912,ACC101375,ACC101039,189713.82,2025-11-28 19:51:40,ATM Withdrawal,Completed
TXN87138,CC1695,ACC101264,ACC100357,103094.56,2025-06-02 03:49:55,IMPS,Reversed
TXN87139,CC1856,ACC101204,ACC101728,86083.67,2025-03-01 07:34:55,NEFT,Failed
TXN87140,CC1503,ACC101979,ACC101703,105313.36,2025-06-02 13:17:27,UPI,Reversed
TXN87141,CC1122,ACC100680,ACC101335,129664.71,2025-03-10 17:26:01,RTGS,Completed
TXN87142,CC1243,ACC100670,ACC100071,176823.82,2025-01-14 20:31:34,IMPS,Completed
TXN87143,CC1975,ACC101731,ACC100198,139707.66,2025-09-19 00:43:29,IMPS,Reversed
TXN87144,CC1021,ACC100474,ACC100617,191886.41,2026-04-21 00:02:32,NEFT,Reversed
TXN87145,CC1196,ACC100990,ACC101932,60380.5,2026-02-24 09:24:09,NEFT,Failed
TXN87146,CC1045,ACC101315,ACC100917,52455.71,2026-03-22 05:05:36,ATM Withdrawal,Pending
TXN87147,CC1966,ACC101514,ACC101113,148348.22,2025-11-23 18:14:00,UPI,Reversed
TXN87148,CC1520,ACC101605,ACC100522,113272.97,2025-03-04 14:04:37,ATM Withdrawal,Pending
TXN87149,CC1371,ACC100990,ACC100670,24349.59,2026-04-14 02:16:18,Card Payment,Completed
TXN87150,CC1895,ACC100394,ACC100585,36006.36,2026-04-13 10:54:40,IMPS,Reversed
TXN87151,CC1207,ACC101855,ACC101423,23099.44,2025-04-19 01:07:29,IMPS,Reversed
TXN87152,CC1003,ACC101892,ACC101736,36866.42,2025-04-04 21:08:26,UPI,Failed
TXN87153,CC1284,ACC100076,ACC101940,124174.93,2026-01-11 12:38:55,UPI,Completed
TXN87154,CC1235,ACC101209,ACC101804,40773.17,2026-07-27 03:03:03,NEFT,Pending
TXN87155,CC1320,ACC101310,ACC100697,42415.02,2026-08-11 06:07:40,IMPS,Failed
TXN87156,CC1739,ACC100266,ACC100296,19054.22,2026-01-06 18:32:06,UPI,Failed
TXN87157,CC1754,ACC101515,ACC101596,95644.71,2026-08-02 02:12:24,Card Payment,Reversed
TXN87158,CC1682,ACC101070,ACC101339,119927.52,2025-09-11 14:38:09,ATM Withdrawal,Completed
TXN87159,CC1400,ACC101820,ACC100493,123809.31,2026-01-27 21:34:08,RTGS,Completed
TXN87160,CC1505,ACC101662,ACC101546,127480.58,2025-07-10 19:31:06,NEFT,Completed
TXN87161,CC1095,ACC101394,ACC100671,148808.65,2025-06-22 10:03:34,RTGS,Pending
TXN87162,CC1286,ACC101363,ACC100377,19166.99,2025-05-01 05:06:44,ATM Withdrawal,Pending
TXN87163,CC1551,ACC101076,ACC101532,156852.83,2026-08-25 03:16:22,RTGS,Reversed
TXN87164,CC1045,ACC101322,ACC101354,64359.31,2025-10-17 07:13:11,UPI,Pending
TXN87165,CC1329,ACC101207,ACC101439,72013.7,2025-10-28 06:09:58,Card Payment,Failed
TXN87166,CC1300,ACC101451,ACC100441,148071.29,2025-07-07 05:03:29,ATM Withdrawal,Completed
TXN87167,CC1837,ACC100051,ACC100677,144908.83,2025-01-31 17:37:35,Card Payment,Failed
TXN87168,CC1749,ACC101508,ACC100108,148968.82,2025-03-26 12:40:29,NEFT,Pending
TXN87169,CC1955,ACC101568,ACC100439,80671.95,2025-09-08 11:06:47,UPI,Reversed
TXN87170,CC1223,ACC101051,ACC100766,13055.85,2025-08-12 09:40:13,RTGS,Reversed
TXN87171,CC1489,ACC101821,ACC101611,118688.27,2025-03-15 11:18:57,Card Payment,Completed
TXN87172,CC1911,ACC101261,ACC100618,84071.55,2026-04-01 08:23:20,IMPS,Pending
TXN87173,CC1813,ACC101001,ACC101138,152675.51,2025-05-04 16:31:06,Card Payment,Failed
TXN87174,CC1092,ACC100465,ACC101662,174174.01,2025-01-06 12:12:18,UPI,Reversed
TXN87175,CC1819,ACC100198,ACC100359,175819.96,2026-08-25 18:10:24,NEFT,Pending
TXN87176,CC1783,ACC101926,ACC100794,22472.57,2025-04-24 11:28:37,IMPS,Reversed
TXN87177,CC1417,ACC101930,ACC100589,185187.6,2025-07-26 14:33:45,ATM Withdrawal,Failed
TXN87178,CC1038,ACC100928,ACC101873,112890.07,2025-01-31 20:40:59,RTGS,Reversed
TXN87179,CC1384,ACC100714,ACC100321,39815.91,2025-01-10 07:53:13,Card Payment,Failed
TXN87180,CC1648,ACC101802,ACC100041,21518.59,2025-08-22 05:36:00,UPI,Completed
TXN87181,CC1772,ACC100239,ACC101445,32911.59,2025-09-30 19:15:17,UPI,Failed
TXN87182,CC1703,ACC101038,ACC101864,182461.08,2025-06-04 04:05:55,NEFT,Completed
TXN87183,CC1772,ACC100760,ACC100156,21150.72,2026-07-19 17:56:52,UPI,Failed
TXN87184,CC1949,ACC100101,ACC100795,81729.96,2026-01-17 19:50:45,NEFT,Failed
TXN87185,CC1406,ACC101706,ACC100193,142314.67,2025-03-01 00:35:46,UPI,Failed
TXN87186,CC1692,ACC100718,ACC100265,178200.7,2026-07-19 12:00:25,ATM Withdrawal,Pending
TXN87187,CC1827,ACC100180,ACC100991,147895.06,2025-09-26 15:46:01,IMPS,Failed
TXN87188,CC1615,ACC101369,ACC101489,66755.43,2025-05-23 09:38:59,ATM Withdrawal,Failed
TXN87189,CC1677,ACC101242,ACC101326,109417.18,2026-03-30 12:56:14,ATM Withdrawal,Completed
TXN87190,CC1388,ACC100061,ACC100097,90037.55,2026-08-06 09:05:44,IMPS,Failed
TXN87191,CC1696,ACC101143,ACC100952,5784.29,2025-03-16 11:08:59,ATM Withdrawal,Failed
TXN87192,CC1054,ACC101551,ACC101659,83791.63,2025-12-11 09:07:40,Card Payment,Reversed
TXN87193,CC1455,ACC101077,ACC101292,66781.53,2025-01-27 08:19:20,IMPS,Reversed
TXN87194,CC1797,ACC101809,ACC101822,178227.89,2026-08-16 16:59:58,Card Payment,Completed
TXN87195,CC1569,ACC101927,ACC101287,165705.85,2025-09-07 04:40:19,Card Payment,Pending
TXN87196,CC1204,ACC100653,ACC100018,191971.68,2025-12-28 02:55:07,NEFT,Reversed
TXN87197,CC1267,ACC101855,ACC101050,184767.16,2025-04-13 12:09:26,Card Payment,Failed
TXN87198,CC1178,ACC101870,ACC101909,5425.07,2026-03-14 21:26:00,RTGS,Pending
TXN87199,CC1150,ACC101799,ACC101319,13334.19,2026-04-19 08:25:23,IMPS,Pending
TXN87200,CC1996,ACC101293,ACC101088,30021.46,2026-02-23 19:02:10,ATM Withdrawal,Reversed
TXN87201,CC1654,ACC100806,ACC100188,161524.32,2026-03-26 22:26:50,ATM Withdrawal,Completed
TXN87202,CC1227,ACC101038,ACC101155,199995.73,2025-04-30 00:08:41,UPI,Reversed
TXN87203,CC1733,ACC100638,ACC100067,35453.67,2026-06-30 18:37:14,IMPS,Failed
TXN87204,CC1661,ACC101484,ACC100037,8926.43,2025-09-13 02:39:01,ATM Withdrawal,Failed
TXN87205,CC1468,ACC101140,ACC101849,171625.12,2025-06-12 10:33:17,NEFT,Pending
TXN87206,CC1020,ACC101050,ACC101891,128304.32,2025-12-31 04:51:03,IMPS,Reversed
TXN87207,CC1300,ACC101711,ACC101072,194744.61,2025-02-19 05:22:48,IMPS,Pending
TXN87208,CC1487,ACC101699,ACC101042,190413.83,2025-04-02 22:42:40,IMPS,Completed
TXN87209,CC1701,ACC101246,ACC100897,30201.85,2026-03-29 07:11:41,ATM Withdrawal,Failed
TXN87210,CC1382,ACC101726,ACC101587,98695.44,2026-04-18 18:56:30,RTGS,Failed
TXN87211,CC1765,ACC101754,ACC100002,104692.27,2025-06-18 05:33:26,UPI,Pending
TXN87212,CC1450,ACC100302,ACC100837,156461.34,2025-01-07 12:21:30,IMPS,Pending
TXN87213,CC1787,ACC101447,ACC101268,181429.59,2026-03-23 15:09:33,NEFT,Failed
TXN87214,CC1108,ACC101676,ACC101944,146892.73,2026-04-18 16:46:52,IMPS,Completed
TXN87215,CC1270,ACC100346,ACC101079,108030.24,2026-06-08 21:38:10,RTGS,Reversed
TXN87216,CC1910,ACC100902,ACC101416,31319.48,2025-10-31 03:57:38,RTGS,Failed
